time,christina,jonathan,charles
2013-04-20 15:11:07,7,2,2
2013-04-20 15:11:08,7,2,2
2013-04-20 15:11:09,7,2,2
2013-04-20 15:11:10,7,2,2
2013-04-20 15:11:11,7,2,2
2013-04-20 15:11:12,7,0,4
2013-04-20 15:11:13,5,0,4
2013-04-20 15:11:14,7,0,3
2013-04-20 15:11:15,7,0,3
2013-04-20 15:11:16,7,0,2
2013-04-20 15:11:17,7,0,2
2013-04-20 15:11:18,7,0,2
2013-04-20 15:11:19,7,0,2
2013-04-20 15:11:20,0,0,2
2013-04-20 15:11:21,0,0,2
2013-04-20 15:11:22,0,0,2
2013-04-20 15:11:23,0,0,2
2013-04-20 15:11:24,0,0,1
2013-04-20 15:11:25,0,0,1
2013-04-20 15:11:26,0,0,1
2013-04-20 15:11:27,0,0,1
2013-04-20 15:11:28,0,0,2
2013-04-20 15:11:29,0,0,2
2013-04-20 15:11:30,0,0,2
2013-04-20 15:11:31,2,0,2
2013-04-20 15:11:32,2,0,2
2013-04-20 15:11:33,2,0,2
2013-04-20 15:11:34,2,0,2
2013-04-20 15:11:35,2,0,2
2013-04-20 15:11:36,2,2,2
2013-04-20 15:11:37,2,2,2
2013-04-20 15:11:38,2,2,2
2013-04-20 15:11:39,2,2,2
2013-04-20 15:11:40,2,5,5
2013-04-20 15:11:41,2,5,5
2013-04-20 15:11:42,0,5,5
2013-04-20 15:11:43,0,5,5
2013-04-20 15:11:44,2,5,5
2013-04-20 15:11:45,2,5,5
2013-04-20 15:11:46,2,5,5
2013-04-20 15:11:47,2,5,5
2013-04-20 15:11:48,2,5,5
2013-04-20 15:11:49,2,5,5
2013-04-20 15:11:50,2,5,7
2013-04-20 15:11:51,2,5,7
2013-04-20 15:11:52,3,5,7
2013-04-20 15:11:53,2,5,7
2013-04-20 15:11:54,2,5,7
2013-04-20 15:11:55,2,2,5
2013-04-20 15:11:56,2,2,7
2013-04-20 15:11:57,2,0,7
2013-04-20 15:11:58,2,0,7
2013-04-20 15:11:59,2,0,5
2013-04-20 15:12:00,2,0,5
2013-04-20 15:12:01,2,0,5
2013-04-20 15:12:02,2,0,5
2013-04-20 15:12:03,2,0,5
2013-04-20 15:12:04,2,0,5
2013-04-20 15:12:05,2,0,5
2013-04-20 15:12:06,2,0,5
2013-04-20 15:12:07,2,0,5
2013-04-20 15:12:08,2,0,5
2013-04-20 15:12:09,2,0,5
2013-04-20 15:12:10,2,2,5
2013-04-20 15:12:11,2,2,5
2013-04-20 15:12:12,2,2,5
2013-04-20 15:12:13,2,2,5
2013-04-20 15:12:14,2,2,5
2013-04-20 15:12:15,2,2,5
2013-04-20 15:12:16,2,2,5
2013-04-20 15:12:17,2,2,5
2013-04-20 15:12:18,2,2,5
2013-04-20 15:12:19,2,2,5
2013-04-20 15:12:20,2,2,5
2013-04-20 15:12:21,2,2,5
2013-04-20 15:12:22,2,2,5
2013-04-20 15:12:23,2,2,5
2013-04-20 15:12:24,2,2,5
2013-04-20 15:12:25,2,2,5
2013-04-20 15:12:26,2,2,5
2013-04-20 15:12:27,2,2,5
2013-04-20 15:12:28,2,2,5
2013-04-20 15:12:29,2,2,5
2013-04-20 15:12:30,2,2,5
2013-04-20 15:12:31,0,2,5
2013-04-20 15:12:32,0,2,5
2013-04-20 15:12:33,2,2,2
2013-04-20 15:12:34,2,2,2
2013-04-20 15:12:35,2,2,2
2013-04-20 15:12:36,2,2,2
2013-04-20 15:12:37,2,2,2
2013-04-20 15:12:38,0,2,2
2013-04-20 15:12:39,2,2,2
2013-04-20 15:12:40,2,0,2
2013-04-20 15:12:41,2,0,2
2013-04-20 15:12:42,2,0,2
2013-04-20 15:12:43,2,0,2
2013-04-20 15:12:44,0,0,2
2013-04-20 15:12:45,0,0,2
2013-04-20 15:12:46,0,0,2
2013-04-20 15:12:47,0,0,5
2013-04-20 15:12:48,0,0,5
2013-04-20 15:12:49,0,0,5
2013-04-20 15:12:50,0,0,5
2013-04-20 15:12:51,0,0,0
2013-04-20 15:12:52,0,0,0
2013-04-20 15:12:53,0,0,0
2013-04-20 15:12:54,2,0,0
2013-04-20 15:12:55,2,0,0
2013-04-20 15:12:56,0,0,0
2013-04-20 15:12:57,0,0,0
2013-04-20 15:12:58,0,0,0
2013-04-20 15:12:59,0,0,0
