time,BD49B35A-8999-4987-9759-8D3F28D1292B,B6CE44A7-A245-41A7-9AE7-557D1EAD3DF4
2015-06-03 12:36:28,2,7
2015-06-03 12:36:29,1,7
2015-06-03 12:36:30,1,7
2015-06-03 12:36:31,1,7
2015-06-03 12:36:32,1,7
2015-06-03 12:36:33,1,7
2015-06-03 12:36:34,3,7
2015-06-03 12:36:35,2,7
2015-06-03 12:36:36,0,7
2015-06-03 12:36:37,0,7
2015-06-03 12:36:38,0,8
2015-06-03 12:36:39,0,8
2015-06-03 12:36:40,0,8
2015-06-03 12:36:41,0,3
2015-06-03 12:36:42,0,1
2015-06-03 12:36:43,0,1
2015-06-03 12:36:44,0,1
2015-06-03 12:36:45,0,1
2015-06-03 12:36:46,0,2
2015-06-03 12:36:47,0,2
2015-06-03 12:36:48,0,2
2015-06-03 12:36:49,0,2
2015-06-03 12:36:50,0,1
2015-06-03 12:36:51,0,1
2015-06-03 12:36:52,2,1
2015-06-03 12:36:53,2,1
2015-06-03 12:36:54,2,1
2015-06-03 12:36:55,2,1
2015-06-03 12:36:56,2,1
2015-06-03 12:36:57,2,1
2015-06-03 12:36:58,2,1
2015-06-03 12:36:59,2,3
2015-06-03 12:37:00,2,3
2015-06-03 12:37:01,2,3
2015-06-03 12:37:02,2,3
2015-06-03 12:37:03,2,4
2015-06-03 12:37:04,2,7
2015-06-03 12:37:05,2,7
2015-06-03 12:37:06,2,6
2015-06-03 12:37:07,2,6
2015-06-03 12:37:08,2,6
2015-06-03 12:37:09,3,7
2015-06-03 12:37:10,3,7
2015-06-03 12:37:11,4,7
2015-06-03 12:37:12,4,7
2015-06-03 12:37:13,4,7
2015-06-03 12:37:14,4,7
2015-06-03 12:37:15,4,7
2015-06-03 12:37:16,4,4
2015-06-03 12:37:17,2,4
2015-06-03 12:37:18,2,4
2015-06-03 12:37:19,2,3
2015-06-03 12:37:20,2,0
2015-06-03 12:37:21,0,0
2015-06-03 12:37:22,0,0
2015-06-03 12:37:23,0,0
2015-06-03 12:37:24,4,0
2015-06-03 12:37:25,4,0
2015-06-03 12:37:26,4,0
2015-06-03 12:37:27,4,0
2015-06-03 12:37:28,4,0
2015-06-03 12:37:29,4,0
2015-06-03 12:37:30,3,0
2015-06-03 12:37:31,0,0
2015-06-03 12:37:32,0,0
2015-06-03 12:37:33,0,0
2015-06-03 12:37:34,0,0
2015-06-03 12:37:35,0,0
2015-06-03 12:37:36,0,0
2015-06-03 12:37:37,0,0
2015-06-03 12:37:38,0,0
2015-06-03 12:37:39,0,0
2015-06-03 12:37:40,0,0
2015-06-03 12:37:41,0,0
2015-06-03 12:37:42,0,0
2015-06-03 12:37:43,0,0
2015-06-03 12:37:44,0,0
2015-06-03 12:37:45,0,0
2015-06-03 12:37:46,0,0
2015-06-03 12:37:47,0,0
2015-06-03 12:37:48,0,0
2015-06-03 12:37:49,0,0
2015-06-03 12:37:50,0,0
2015-06-03 12:37:51,0,0
2015-06-03 12:37:52,0,0
2015-06-03 12:37:53,0,0
2015-06-03 12:37:54,0,0
2015-06-03 12:37:55,0,0
2015-06-03 12:37:56,0,0
2015-06-03 12:37:57,0,0
2015-06-03 12:37:58,0,0
2015-06-03 12:37:59,0,0
2015-06-03 12:38:00,0,0
2015-06-03 12:38:01,0,0
2015-06-03 12:38:02,0,0
2015-06-03 12:38:03,0,0
2015-06-03 12:38:04,0,0
2015-06-03 12:38:05,0,0
2015-06-03 12:38:06,0,0
2015-06-03 12:38:07,0,0
2015-06-03 12:38:08,0,0
2015-06-03 12:38:09,0,0
2015-06-03 12:38:10,0,0
2015-06-03 12:38:11,0,0
2015-06-03 12:38:12,0,0
2015-06-03 12:38:13,0,0
2015-06-03 12:38:14,0,0
2015-06-03 12:38:15,0,0
2015-06-03 12:38:16,0,0
2015-06-03 12:38:17,0,0
2015-06-03 12:38:18,0,0
2015-06-03 12:38:19,0,0
2015-06-03 12:38:20,0,0
2015-06-03 12:38:21,0,0
2015-06-03 12:38:22,0,0
2015-06-03 12:38:23,0,0
2015-06-03 12:38:24,0,0
2015-06-03 12:38:25,0,0
2015-06-03 12:38:26,0,0
2015-06-03 12:38:27,0,0
2015-06-03 12:38:28,0,0
2015-06-03 12:38:29,0,0
2015-06-03 12:38:30,0,0
2015-06-03 12:38:31,0,0
2015-06-03 12:38:32,0,0
2015-06-03 12:38:33,0,0
2015-06-03 12:38:34,0,0
2015-06-03 12:38:35,0,0
2015-06-03 12:38:36,0,0
2015-06-03 12:38:37,0,0
2015-06-03 12:38:38,0,0
2015-06-03 12:38:39,0,0
2015-06-03 12:38:40,0,0
2015-06-03 12:38:41,0,0
2015-06-03 12:38:42,0,0
2015-06-03 12:38:43,0,2
2015-06-03 12:38:44,0,7
2015-06-03 12:38:45,0,7
2015-06-03 12:38:46,0,7
2015-06-03 12:38:47,0,7
2015-06-03 12:38:48,0,7
2015-06-03 12:38:49,0,5
2015-06-03 12:38:50,0,7
2015-06-03 12:38:51,0,8
2015-06-03 12:38:52,0,4
2015-06-03 12:38:53,0,8
2015-06-03 12:38:54,0,3
2015-06-03 12:38:55,0,3
2015-06-03 12:38:56,0,3
2015-06-03 12:38:57,0,3
2015-06-03 12:38:58,0,4
2015-06-03 12:38:59,0,4
2015-06-03 12:39:00,0,7
2015-06-03 12:39:01,0,7
2015-06-03 12:39:02,0,7
2015-06-03 12:39:03,0,7
2015-06-03 12:39:04,0,7
2015-06-03 12:39:05,0,7
2015-06-03 12:39:06,0,7
2015-06-03 12:39:07,0,7
2015-06-03 12:39:08,0,7
2015-06-03 12:39:09,0,7
2015-06-03 12:39:10,0,8
2015-06-03 12:39:11,0,8
2015-06-03 12:39:12,0,8
2015-06-03 12:39:13,2,8
2015-06-03 12:39:14,5,8
2015-06-03 12:39:15,5,8
2015-06-03 12:39:16,5,7
2015-06-03 12:39:17,5,7
2015-06-03 12:39:18,5,7
2015-06-03 12:39:19,5,7
2015-06-03 12:39:20,5,7
2015-06-03 12:39:21,1,8
2015-06-03 12:39:22,3,8
2015-06-03 12:39:23,3,8
2015-06-03 12:39:24,3,8
2015-06-03 12:39:25,1,4
2015-06-03 12:39:26,1,4
2015-06-03 12:39:27,1,4
2015-06-03 12:39:28,1,4
2015-06-03 12:39:29,3,4
2015-06-03 12:39:30,3,4
2015-06-03 12:39:31,3,6
2015-06-03 12:39:32,4,6
2015-06-03 12:39:33,6,6
2015-06-03 12:39:34,6,6
2015-06-03 12:39:35,6,6
2015-06-03 12:39:36,6,6
2015-06-03 12:39:37,6,6
2015-06-03 12:39:38,6,6
2015-06-03 12:39:39,6,6
2015-06-03 12:39:40,6,6
2015-06-03 12:39:41,4,4
2015-06-03 12:39:42,3,4
2015-06-03 12:39:43,3,3
2015-06-03 12:39:44,3,3
2015-06-03 12:39:45,3,3
2015-06-03 12:39:46,3,3
2015-06-03 12:39:47,3,3
2015-06-03 12:39:48,3,3
2015-06-03 12:39:49,1,1
2015-06-03 12:39:50,3,1
2015-06-03 12:39:51,3,1
2015-06-03 12:39:52,2,2
2015-06-03 12:39:53,2,2
2015-06-03 12:39:54,2,2
2015-06-03 12:39:55,3,3
2015-06-03 12:39:56,3,3
2015-06-03 12:39:57,1,4
2015-06-03 12:39:58,1,4
2015-06-03 12:39:59,3,4
2015-06-03 12:40:00,2,4
2015-06-03 12:40:01,2,4
2015-06-03 12:40:02,0,4
2015-06-03 12:40:03,4,4
2015-06-03 12:40:04,6,8
2015-06-03 12:40:05,8,8
2015-06-03 12:40:06,7,4
2015-06-03 12:40:07,8,7
2015-06-03 12:40:08,7,7
2015-06-03 12:40:09,8,8
2015-06-03 12:40:10,8,8
2015-06-03 12:40:11,8,8
2015-06-03 12:40:12,8,3
2015-06-03 12:40:13,1,5
2015-06-03 12:40:14,3,3
2015-06-03 12:40:15,3,3
2015-06-03 12:40:16,8,8
2015-06-03 12:40:17,8,8
2015-06-03 12:40:18,8,8
2015-06-03 12:40:19,8,8
2015-06-03 12:40:20,8,8
2015-06-03 12:40:21,4,8
2015-06-03 12:40:22,7,8
2015-06-03 12:40:23,6,7
2015-06-03 12:40:24,6,8
2015-06-03 12:40:25,7,0
2015-06-03 12:40:26,7,0
2015-06-03 12:40:27,7,1
2015-06-03 12:40:28,7,1
2015-06-03 12:40:29,7,1
2015-06-03 12:40:30,7,3
2015-06-03 12:40:31,7,3
2015-06-03 12:40:32,5,3
2015-06-03 12:40:33,7,7
2015-06-03 12:40:34,8,6
2015-06-03 12:40:35,7,6
2015-06-03 12:40:36,7,6
2015-06-03 12:40:37,7,6
2015-06-03 12:40:38,7,7
2015-06-03 12:40:39,7,7
2015-06-03 12:40:40,7,7
2015-06-03 12:40:41,8,8
2015-06-03 12:40:42,8,8
2015-06-03 12:40:43,8,8
2015-06-03 12:40:44,5,8
2015-06-03 12:40:45,2,5
2015-06-03 12:40:46,2,8
2015-06-03 12:40:47,2,8
2015-06-03 12:40:48,2,4
2015-06-03 12:40:49,0,4
2015-06-03 12:40:50,0,6
2015-06-03 12:40:51,0,2
2015-06-03 12:40:52,0,0
2015-06-03 12:40:53,0,0
2015-06-03 12:40:54,0,0
2015-06-03 12:40:55,0,0
2015-06-03 12:40:56,0,0
2015-06-03 12:40:57,0,0
2015-06-03 12:40:58,0,0
2015-06-03 12:40:59,0,2
2015-06-03 12:41:00,2,2
2015-06-03 12:41:01,2,2
2015-06-03 12:41:02,2,2
2015-06-03 12:41:03,2,3
2015-06-03 12:41:04,2,8
2015-06-03 12:41:05,4,8
2015-06-03 12:41:06,4,8
2015-06-03 12:41:07,4,2
2015-06-03 12:41:08,4,2
2015-06-03 12:41:09,4,4
2015-06-03 12:41:10,2,8
2015-06-03 12:41:11,4,8
2015-06-03 12:41:12,4,8
2015-06-03 12:41:13,4,8
2015-06-03 12:41:14,4,2
2015-06-03 12:41:15,4,0
2015-06-03 12:41:16,4,4
2015-06-03 12:41:17,4,4
2015-06-03 12:41:18,4,4
2015-06-03 12:41:19,4,4
2015-06-03 12:41:20,4,4
2015-06-03 12:41:21,4,4
2015-06-03 12:41:22,4,4
2015-06-03 12:41:23,4,0
2015-06-03 12:41:24,4,0
2015-06-03 12:41:25,4,0
2015-06-03 12:41:26,4,0
2015-06-03 12:41:27,4,0
2015-06-03 12:41:28,4,0
2015-06-03 12:41:29,4,0
2015-06-03 12:41:30,8,0
2015-06-03 12:41:31,8,2
2015-06-03 12:41:32,8,0
2015-06-03 12:41:33,7,0
2015-06-03 12:41:34,7,8
2015-06-03 12:41:35,7,8
2015-06-03 12:41:36,7,7
2015-06-03 12:41:37,7,7
2015-06-03 12:41:38,7,7
2015-06-03 12:41:39,7,7
2015-06-03 12:41:40,8,7
2015-06-03 12:41:41,8,7
2015-06-03 12:41:42,7,7
2015-06-03 12:41:43,8,5
2015-06-03 12:41:44,8,5
2015-06-03 12:41:45,8,2
2015-06-03 12:41:46,5,5
2015-06-03 12:41:47,5,5
2015-06-03 12:41:48,5,2
2015-06-03 12:41:49,2,2
2015-06-03 12:41:50,8,2
2015-06-03 12:41:51,8,5
2015-06-03 12:41:52,8,5
2015-06-03 12:41:53,8,5
2015-06-03 12:41:54,8,5
2015-06-03 12:41:55,7,5
2015-06-03 12:41:56,7,7
2015-06-03 12:41:57,7,7
2015-06-03 12:41:58,7,7
2015-06-03 12:41:59,7,7
2015-06-03 12:42:00,7,7
2015-06-03 12:42:01,7,7
2015-06-03 12:42:02,7,7
2015-06-03 12:42:03,7,7
2015-06-03 12:42:04,7,5
2015-06-03 12:42:05,7,5
2015-06-03 12:42:06,7,7
2015-06-03 12:42:07,7,7
2015-06-03 12:42:08,7,7
2015-06-03 12:42:09,7,7
2015-06-03 12:42:10,7,7
2015-06-03 12:42:11,7,7
2015-06-03 12:42:12,7,7
2015-06-03 12:42:13,7,7
2015-06-03 12:42:14,7,7
2015-06-03 12:42:15,7,7
2015-06-03 12:42:16,7,5
2015-06-03 12:42:17,7,5
2015-06-03 12:42:18,7,5
2015-06-03 12:42:19,7,5
2015-06-03 12:42:20,7,6
2015-06-03 12:42:21,7,7
2015-06-03 12:42:22,7,7
2015-06-03 12:42:23,7,7
2015-06-03 12:42:24,6,7
2015-06-03 12:42:25,5,7
2015-06-03 12:42:26,6,7
2015-06-03 12:42:27,6,7
2015-06-03 12:42:28,5,7
2015-06-03 12:42:29,7,7
2015-06-03 12:42:30,7,7
2015-06-03 12:42:31,7,7
2015-06-03 12:42:32,7,7
2015-06-03 12:42:33,7,7
2015-06-03 12:42:34,7,7
2015-06-03 12:42:35,7,7
2015-06-03 12:42:36,7,0
2015-06-03 12:42:37,4,0
2015-06-03 12:42:38,4,0
2015-06-03 12:42:39,4,0
2015-06-03 12:42:40,4,0
2015-06-03 12:42:41,0,0
2015-06-03 12:42:42,0,0
2015-06-03 12:42:43,0,0
2015-06-03 12:42:44,0,0
2015-06-03 12:42:45,0,0
2015-06-03 12:42:46,0,0
2015-06-03 12:42:47,0,0
2015-06-03 12:42:48,0,0
2015-06-03 12:42:49,0,0
2015-06-03 12:42:50,2,0
2015-06-03 12:42:51,2,0
2015-06-03 12:42:52,2,0
2015-06-03 12:42:53,2,0
2015-06-03 12:42:54,3,0
2015-06-03 12:42:55,3,0
2015-06-03 12:42:56,3,0
2015-06-03 12:42:57,3,0
2015-06-03 12:42:58,3,0
2015-06-03 12:42:59,3,0
2015-06-03 12:43:00,3,0
2015-06-03 12:43:01,3,0
2015-06-03 12:43:02,8,0
2015-06-03 12:43:03,8,0
2015-06-03 12:43:04,8,0
2015-06-03 12:43:05,8,0
2015-06-03 12:43:06,8,0
2015-06-03 12:43:07,4,0
2015-06-03 12:43:08,4,0
2015-06-03 12:43:09,3,0
2015-06-03 12:43:10,3,0
2015-06-03 12:43:11,4,0
2015-06-03 12:43:12,4,0
2015-06-03 12:43:13,3,0
2015-06-03 12:43:14,2,0
2015-06-03 12:43:15,0,0
2015-06-03 12:43:16,0,0
2015-06-03 12:43:17,4,0
2015-06-03 12:43:18,4,0
2015-06-03 12:43:19,4,0
2015-06-03 12:43:20,8,0
2015-06-03 12:43:21,3,0
2015-06-03 12:43:22,3,0
2015-06-03 12:43:23,3,0
2015-06-03 12:43:24,3,0
2015-06-03 12:43:25,2,0
2015-06-03 12:43:26,2,0
2015-06-03 12:43:27,2,0
2015-06-03 12:43:28,3,0
2015-06-03 12:43:29,3,0
2015-06-03 12:43:30,3,0
2015-06-03 12:43:31,3,0
2015-06-03 12:43:32,3,0
2015-06-03 12:43:33,8,0
2015-06-03 12:43:34,2,0
2015-06-03 12:43:35,2,0
2015-06-03 12:43:36,0,0
2015-06-03 12:43:37,0,0
